From, To, Ratio, Pfrom, Qfrom, Pto, Qto, CEQ/XfEnd id
150,156,1.0000, -234.767710,   31.194670,  235.000000,  -21.910307,832B705C-1044-48ED-9810-7C3B2230A750
152,281,1.0000, -161.296016,   23.369929,  161.484000,  -15.847690,FDE65EAD-E3A3-462C-AA52-D5B08E23CFFB
152,282,1.0000,    0.000000,    0.000000,    0.000000,    0.000000,5A7C5791-56E0-4620-9DCC-F72B3D808B5F
152,283,1.0000, -900.942713,  132.084316,  901.970000,  -90.992837,7D6F4ECC-E0A9-47FA-A51C-9498B4FE57DE
152,284,1.0000,-1273.560775,  185.691943, 1275.022000, -127.062339,4579BF07-1DEC-493F-BF57-61EA349773A7
152,285,1.0000, -345.968650,   50.097332,  346.372000,  -33.947602,97C3F15C-B746-4C09-844B-BF41D5A0DFB0
152,286,1.0000, -623.232854,   91.976482,  623.937000,  -63.877512,93A29C82-33DC-4732-BFF2-DD8A04E1A560
152,158,1.0000, -404.419613,   59.376101,  404.880000,  -40.975529,2E81E669-E8A7-4EDC-8B74-A75411981BE0
159,166,1.0000,  674.834417, -103.585531, -674.834417,  135.349344,600F5D6E-AE6F-401E-AAC7-733415C66BA4
159,287,1.0000, -312.755072,  299.674555,  313.199000, -281.917449,4022A021-A5AF-4F16-80DA-F3BD2DC43A4F
159,288,1.0000, -140.200906,  134.827484,  140.400000, -126.870185,D61B2BC7-654B-47DD-9683-56FE351E1830
159,289,1.0000, -208.505256,  209.187627,  208.800000, -197.392906,67B139C2-A57C-4C5D-A186-C6044D9A3EA0
159,169,1.0000, -891.537128,  840.006569,  892.801000, -789.295477,999CDADB-06C3-4671-8A3B-F5D9DDE5A9F7
163,290,1.0000, -447.869237,  168.558294,  448.200000, -155.323290,ABA1C764-35BB-4E3B-AB91-154B10D5A2DB
163,291,1.0000, -965.880773,  357.655187,  966.600000, -328.698475,02889F36-8F03-449F-B206-7FF3B03837A8
163,292,1.0000, -696.978800,  258.388704,  697.500000, -237.508141,BD024B4F-FC4B-4224-8FFC-EF265966A5E8
163,170,1.0000, -173.570262,   64.569764,  173.700000,  -59.385280,FEC9BA5D-AF3A-49A0-9395-DA7538611738
164,167,1.0000,  393.935067,   -3.445462, -393.627551,   21.604289,84737A24-982B-4301-A00B-B68E834FB5DC
164,167,1.0000,  633.038243,   -2.568345, -632.680917,   31.749989,2A57509A-B266-4619-8730-6CFE0809C664
165,168,1.0000, 2188.004797,   42.504117,-2188.004797,   62.392034,2571AF8E-5BA6-4F43-8F95-FA33C68D5683
167,293,1.0000,-1453.457923,  228.942318, 1455.300000, -155.087871,6A365797-B90A-4857-A50E-CCBCF850E629
167,294,1.0000, -711.815634,  107.309679,  712.800000,  -67.873513,D83C1E57-D303-460B-A697-8D18F45C6EAC
167,171,1.0000,  -77.299075,   12.007055,   77.400000,   -7.970839,B6A2C388-765D-43A3-891A-0D6F28D92AB9
180,295,1.0000,-7408.238014,  262.266158, 7418.700000,  161.168967,EB60C4AA-15A7-4491-9BE6-672EB780BD22
180,296,1.0000, -554.334265,   25.017753,  555.300000,   13.549958,CE2B9FBE-D3CA-4F1F-9F70-42C027FEC5F4
180,184,1.0000, -449.325347,   17.087841,  450.000000,    9.924617,459781D2-5F57-4CCB-8B40-8F8C94D8EFD9
181,297,1.0000,-3829.175867,  167.295254, 3835.801000,   95.648917,859D0B52-5F31-40A4-AD3C-D6D0220D4AD9
181,298,1.0000, -898.313967,   43.198869,  900.000000,   24.347830,D45D91B0-1014-41CC-BE1B-3C2363010EB8
181,299,1.0000, -269.544093,   11.523162,  270.000000,    6.713104,178F5A8B-4119-41A5-8E35-73482A50A8DB
181,185,1.0000,-1850.973128,  100.867060, 1854.899000,   55.651258,8B118EBF-0BB3-4CBC-9F2F-F33B04618EC2
182,183,1.0000, 2145.180113,   88.442367,-2145.180113,  377.061847,A8F21060-A02C-4989-9052-0DB7BE95AF1C
186,300,1.0000, -663.096967,   51.313342,  664.200000,   -7.192006,202FAEEB-58FC-4DCA-977A-58B1058EAEA2
186,301,1.0000,-2402.604281,  185.758851, 2406.601000,  -24.847485,9125059D-269A-487F-A14C-7EC12DCB7E3F
186,190,1.0000, -997.333146,   77.266261,  999.000000,  -10.721870,FA265637-168C-463D-9A9A-6612F58F4713
187,302,1.0000, -222.088981,   42.884537,  222.300000,  -34.450349,01DC3543-12F1-4F8A-B292-7B0C89CCC4E6
187,303,1.0000, -316.436204,   53.817388,  316.800000,  -39.259447,D0B7C53A-A0DB-4CF5-AB32-137EB3AB3E14
187,191,1.0000, -347.955381,   65.260914,  348.300000,  -51.487293,F88B7286-48B9-43D4-AC2B-7FB9B1D26C77
192,304,1.0000,-5967.473277, 1509.541206, 5976.000000,-1166.247910,E63A1819-3C6B-4D43-8724-4CD6D4211168
192,196,1.0000, -820.986238,  332.228232,  821.700000, -303.800563,4E354BC1-AAD4-4AFB-82CF-3541777BAEF5
193,194,1.0000,  702.615247, -102.489808, -702.615247,  152.537355,EFDA10D3-C6E7-443B-8B9A-BFBAE15E2B3C
193,305,1.0000,-2693.571781,  464.413482, 2695.500000, -387.952181,AF840596-1B64-466B-A9F6-EB8DB8FEDE6F
193,306,1.0000,  -66.507233,    7.951271,   66.600000,   -4.240004,FAFD9AA0-AB42-41C9-8EE9-5DD77A055103
193,307,1.0000,-2697.699063,  315.618224, 2701.800000, -152.898913,88467261-C4E3-442B-AA77-9D1452B4C94E
193,308,1.0000, -330.740693,   39.619438,  331.200000,  -21.261489,F7F5AC3E-14E4-4A32-82B3-C4D61AF256F0
193,197,1.0000,-3644.221179,  626.617836, 3646.800000, -523.057832,8178DDA0-248B-4FF6-8B8C-0B53F4EEF897
198,199,1.0000, -607.222871,  505.405372,  607.222871, -463.585577,60F3255A-63CD-4B23-90C8-D042A61B5509
199,309,1.0000,-1041.010468,   99.210261, 1043.100000,  -15.498394,4A9B6F71-D669-4A71-9899-7E5130FB158E
199,310,1.0000,-1988.786123,  188.753542, 1992.599000,  -36.000160,3033A2C2-3D55-4307-916F-3CFC1F5288AE
199,311,1.0000, -179.796865,   18.203953,  180.000000,  -10.078559,08397EC3-1561-404E-8802-979297078988
199,312,1.0000, -502.465787,   49.363329,  503.100000,  -23.994793,5406CB8E-E05A-433D-94BC-DC4B36D891B8
199,202,1.0000,  -44.960827,    5.042193,   45.000000,   -3.475213,886F5A30-B555-49AC-A551-2C0C8B091D9E
200,201,1.0034, 1197.396499, -159.745574,-1192.915791,  430.081632,A9493C5E-62D1-4278-81FE-462834810706
203,205,1.0000,  281.992198,  192.730038, -281.647942, -171.959936,9F34A902-FA2B-4985-9847-5AA3368E9398
203,313,1.0000, -224.491102,   36.629816,  225.000000,  -16.273881,B79A01E4-9CF9-47F1-96D2-D1355F7AC73C
203,208,1.0000, -704.606502,  236.824008,  705.150000, -215.084101,56C4F057-3BE1-42C8-9949-C9D3E0A8B9D2
204,206,1.0000,   59.541411,   16.567460,  -59.530775,  -15.925740,AE91ED31-E7FD-4DC7-976F-8C29CD84923D
207,314,1.0000,-1039.387377,  120.394914, 1040.400000,  -80.064190,48F2F545-A67A-4B7D-B81D-019FC672E92B
207,315,1.0000, -280.535776,   32.890511,  280.800000,  -22.311252,D6B1348E-3833-4A3A-BCA0-F77DDF4F8A93
207,209,1.0000,  -89.918440,   10.743678,   90.000000,   -7.481290,BDF30E0D-9E91-4921-8BE6-5B21212F676D
210,212,1.0000,-1361.827631,  226.422976, 1367.626294,  123.429700,3846073B-C03D-4ADD-B3B7-616C6DD36A8E
211,213,1.0029,-1301.587305,  551.715770, 1307.932958, -168.861353,53791C13-EDEE-4634-8A46-7F8B145787AC
212,316,1.0000, -918.327020, -130.911270,  919.800000,  189.715819,2ED20AE8-F2A6-49E0-990B-07F99AE0042C
212,215,1.0000,-2833.168069, -400.577299, 2837.700000,  583.029480,3EE2C168-9FF2-4B35-A68A-FA6600E9D35E
214,317,1.0000, -294.629376,  -70.760812,  295.200000,   93.595347,F0466DC0-B1CC-4AFE-853B-8C134F8EB409
214,318,1.0000, -258.731496,  -69.441156,  259.200000,   88.181301,BA9B6A5D-9322-4FBB-BAF1-DA1ED74A5883
214,216,1.0000,-2269.626503, -489.290790, 2274.300000,  676.962652,D9E711D2-AC3C-45D7-AB6E-70E9BB56D2AE
217,218,1.0000,  119.377094,  118.257312, -119.158406, -110.910382,400ECB4C-7837-459E-8E40-84E57C40345D
217,218,1.0000,  119.377094,  118.257312, -119.158406, -110.910382,AE5583DD-4231-48AF-ACCB-9A6DB4ACA97C
219,319,1.0000, -371.560633,   62.144026,  372.000000,  -44.597410,B3EAAAC2-C6A3-4DE4-89B0-8F46A0C9C76E
219,320,1.0000, -678.164005,  110.790934,  679.000000,  -77.430518,6FD08991-0ED8-4321-8E99-FB400E0D7303
219,321,1.0000,  -74.910842,   12.469342,   75.000000,   -8.904164,5E96F40A-F859-4248-AA39-F438673C819F
219,221,1.0000, -193.761719,   31.643309,  194.000000,  -22.112073,9D71C8EA-8E23-48D9-9A92-D1007F1D6A8B
222,231,1.0000,  -10.761795,  406.550323,   11.276458, -375.498987,CE2A9618-1B30-4BC0-9D38-2FE712E6A906
222,231,1.0000,  -10.761795,  406.550323,   11.276458, -375.498987,1D834DCB-E211-4F69-837E-0555C808528E
224,322,1.0000,-1212.080924,   88.561071, 1213.201000,  -43.905405,0DCE217D-D187-4228-90B5-980AAC8EF36C
224,323,1.0000,  -89.932383,    6.856949,   90.000000,   -4.151231,93755ADB-2C2B-4136-9229-AD81D0C74C90
224,324,1.0000, -565.548186,   40.909529,  566.100000,  -18.782436,67CE8F97-B494-4BDA-BFCA-898126D43CD0
224,325,1.0000, -157.344794,   11.380725,  157.500000,   -5.172474,B13C1299-7186-4FE0-AFDE-B9704272B656
224,232,1.0000,-1317.178409,   95.236700, 1318.501000,  -42.507072,59BCDBE2-E4BC-4C4A-9FEA-D26B278D60C9
226,227,1.0000,    6.861567,   51.569950,   -6.861567,  -51.063828,F1283B2A-A24A-41E7-AFF8-04FE1529AB10
233,326,1.0000,-2240.832376,  -63.040128, 2242.802000,  141.976601,8464D371-636E-4C06-A703-E67EA914A351
233,327,1.0000, -123.230179,   -9.140979,  123.300000,   11.931051,1985C08B-CF16-4965-A75C-4869E9AC2667
233,328,1.0000,    0.000000,    0.000000,    0.000000,    0.000000,10F3A8C8-F9F6-4490-A09F-883820B7AB48
233,329,1.0000,-1097.019634,  -29.687929, 1098.000000,   68.733118,BD30844C-52F5-43F0-AF5B-29321E26BBCE
233,235,1.0000,-1104.242343,  -32.510839, 1105.199000,   70.838430,3914B750-4F05-40BB-8BC1-BB8A1E58948C
234,330,1.0000, -859.998074, -142.341002,  861.300000,  194.316712,6571E2C3-130F-4395-8A28-77B64F34EE75
234,331,1.0000, -390.026193,  -67.381910,  390.600000,   90.343850,4D5A9D42-C810-480E-9542-63EBB9341614
234,332,1.0000, -427.757445,  -71.395469,  428.400000,   97.122744,E0B28918-F2F5-46C7-B5A6-1BD74BA0F65F
234,236,1.0000,-1055.944572, -183.031030, 1057.500000,  245.047837,EBDA512C-6BA1-4FBF-98F9-9F91BFA41F4D
237,239,1.0000, -263.859113,  144.913905,  263.945408, -129.898670,1827D81E-BFF1-4A83-B4ED-F2BEF0517FB6
238,241,1.0000,  699.971387,   72.023554, -698.567200,    9.419324,C2782CA5-EEF0-4045-A6F2-7E6030E3602C
239,242,1.0000,-1182.000000,  289.208888, 1182.000000, -281.826138,A98665F7-B310-4977-9D6C-76D6FEEEB46F
240,333,1.0000, -426.167664,   57.798228,  427.000000,  -24.537695,A3C0AC21-E821-42E4-9B94-DF9A4DF6C50C
240,243,1.0000,-2940.252874,  399.041991, 2946.000000, -169.853584,C36C6EBB-1D3D-4BA1-8B3C-E34A0C2FDBF4
